onset	duration	trial_type	value
2.0	0.583	target	11
4.716	1.889	nontarget	12
7.82	1.972	target	11
12.558	0.638	target	11
14.919	0.594	target	11
17.549	1.919	nontarget	12
22.377	1.825	target	11
26.033	1.885	nontarget	12
29.995	1.533	target	11
34.366	1.047	nontarget	12
36.667	1.072	nontarget	12
38.829	1.647	nontarget	12
42.196	0.846	target	11
44.843	0.749	nontarget	12
48.312	0.557	target	11
51.423	1.63	nontarget	12
54.272	1.807	nontarget	12
58.792	0.638	nontarget	12
60.727	0.569	nontarget	12
63.11	0.66	target	11
66.085	0.682	target	11
67.975	0.896	nontarget	12
70.085	1.468	target	11
72.804	0.558	nontarget	12
76.137	1.212	target	11
79.103	0.54	nontarget	12
81.919	1.943	nontarget	12
85.669	0.85	nontarget	12
