onset	duration	trial_type	value
2.0	1.834	recall_start	42
6.141	1.954	recall_start	42
9.706	1.289	recall_start	42
12.211	1.891	sequence_presentation	41
16.425	1.447	recall_start	42
18.876	0.636	recall_start	42
21.226	0.888	sequence_presentation	41
24.477	0.523	recall_start	42
26.926	1.173	sequence_presentation	41
30.594	0.829	recall_start	42
32.625	0.596	sequence_presentation	41
34.972	0.779	recall_start	42
37.098	0.637	sequence_presentation	41
39.726	1.008	recall_start	42
42.703	1.663	recall_start	42
45.843	1.912	recall_start	42
50.663	1.581	recall_start	42
55.153	1.09	sequence_presentation	41
57.786	1.682	sequence_presentation	41
62.075	1.365	sequence_presentation	41
66.051	1.57	recall_start	42
69.639	1.677	recall_start	42
