onset	duration	trial_type	value
2.0	1.888	cue_left	51
4.957	1.24	cue_left	51
8.544	1.927	cue_right	52
11.545	1.264	cue_left	51
15.154	0.616	cue_right	52
17.068	0.76	cue_right	52
19.591	0.565	cue_left	51
22.629	1.181	cue_left	51
26.655	0.878	cue_right	52
29.173	1.938	cue_left	51
32.306	0.711	cue_right	52
34.865	1.468	cue_right	52
38.028	0.588	cue_right	52
40.302	1.294	cue_left	51
44.555	1.388	cue_right	52
48.246	0.703	cue_right	52
50.597	1.459	cue_right	52
53.331	1.024	cue_right	52
55.618	1.331	cue_left	51
58.304	1.76	cue_left	51
61.38	1.482	cue_left	51
65.11	1.634	cue_right	52
69.218	1.098	cue_right	52
73.145	1.179	cue_right	52
76.728	1.13	cue_left	51
