onset	duration	trial_type	value
2.0	1.377	cue_right	52
4.502	1.221	cue_left	51
6.864	0.704	cue_left	51
9.735	1.862	cue_right	52
13.418	1.921	cue_right	52
17.62	0.542	cue_right	52
19.179	1.757	cue_right	52
23.823	0.811	cue_left	51
25.91	0.622	cue_right	52
28.018	0.65	cue_left	51
30.122	1.298	cue_right	52
32.709	0.902	cue_left	51
36.358	0.664	cue_left	51
39.635	1.31	cue_left	51
42.34	1.46	cue_right	52
46.09	1.34	cue_left	51
48.985	1.656	cue_left	51
52.409	0.968	cue_right	52
54.999	1.435	cue_right	52
59.343	1.298	cue_right	52
63.512	0.703	cue_left	51
66.83	1.893	cue_right	52
69.882	1.422	cue_left	51
73.829	1.705	cue_right	52
78.336	1.25	cue_left	51
80.731	1.321	cue_left	51
83.808	0.55	cue_right	52
86.079	0.987	cue_right	52
88.672	1.818	cue_left	51
92.834	0.917	cue_left	51
