onset	duration	trial_type	value
2.0	1.722	sequence_presentation	41
5.488	1.553	sequence_presentation	41
9.116	0.864	recall_start	42
12.094	1.664	sequence_presentation	41
16.23	1.16	sequence_presentation	41
20.29	1.013	recall_start	42
22.844	1.434	sequence_presentation	41
26.597	1.734	sequence_presentation	41
30.39	1.194	recall_start	42
32.587	1.515	recall_start	42
37.035	0.629	sequence_presentation	41
39.994	1.527	sequence_presentation	41
43.547	1.049	recall_start	42
45.606	1.746	recall_start	42
49.505	1.017	sequence_presentation	41
52.574	1.82	sequence_presentation	41
56.922	1.169	recall_start	42
60.636	1.647	recall_start	42
65.239	1.688	recall_start	42
68.752	1.484	recall_start	42
71.777	0.611	sequence_presentation	41
74.906	0.62	recall_start	42
78.099	1.742	recall_start	42
