onset	duration	trial_type	value
2.0	0.613	nontarget	12
5.128	1.078	nontarget	12
8.367	0.916	nontarget	12
11.683	0.987	nontarget	12
15.233	0.686	nontarget	12
18.242	1.245	nontarget	12
21.983	1.105	target	11
24.591	1.965	nontarget	12
28.346	1.461	nontarget	12
31.255	1.33	nontarget	12
34.554	0.725	target	11
37.353	0.803	target	11
40.965	1.708	nontarget	12
45.598	0.582	target	11
48.378	1.94	nontarget	12
53.071	0.606	nontarget	12
56.441	0.788	target	11
59.56	1.077	target	11
62.848	0.635	nontarget	12
