onset	duration	trial_type	value
2.0	1.42	cue_left	51
4.942	1.905	cue_right	52
9.115	1.734	cue_left	51
13.459	1.405	cue_right	52
17.046	1.39	cue_right	52
19.567	0.759	cue_left	51
22.15	1.622	cue_left	51
26.391	0.967	cue_left	51
29.735	0.812	cue_left	51
31.548	1.433	cue_left	51
34.633	1.919	cue_left	51
38.141	1.486	cue_left	51
40.634	1.363	cue_right	52
43.013	1.275	cue_right	52
46.529	0.923	cue_right	52
49.479	1.358	cue_right	52
53.388	0.713	cue_left	51
55.584	0.511	cue_left	51
57.421	1.38	cue_left	51
