onset	duration	trial_type	value
2.0	1.846	recall_start	42
6.168	0.625	recall_start	42
9.396	0.826	sequence_presentation	41
12.522	1.243	sequence_presentation	41
15.775	1.783	sequence_presentation	41
19.531	1.331	recall_start	42
23.664	1.797	sequence_presentation	41
26.759	0.753	recall_start	42
29.215	1.548	recall_start	42
32.472	0.71	sequence_presentation	41
35.926	1.466	recall_start	42
38.884	1.236	sequence_presentation	41
42.949	0.93	recall_start	42
44.948	1.638	recall_start	42
48.878	0.936	recall_start	42
52.558	1.359	recall_start	42
55.086	1.967	sequence_presentation	41
58.886	0.722	recall_start	42
61.32	1.448	recall_start	42
65.653	1.023	sequence_presentation	41
67.779	1.159	sequence_presentation	41
70.183	0.995	sequence_presentation	41
73.196	1.106	sequence_presentation	41
76.596	1.853	recall_start	42
80.593	1.182	sequence_presentation	41
83.702	1.133	recall_start	42
