onset	duration	trial_type	value
2.0	1.93	cue_right	52
6.556	1.533	cue_left	51
9.657	0.909	cue_left	51
13.261	1.346	cue_right	52
16.282	0.759	cue_right	52
19.083	0.751	cue_right	52
22.557	0.53	cue_left	51
24.826	0.909	cue_left	51
28.337	0.881	cue_right	52
30.717	0.918	cue_right	52
33.036	1.525	cue_right	52
36.66	0.583	cue_left	51
38.674	1.726	cue_right	52
43.134	1.827	cue_left	51
46.267	1.451	cue_right	52
50.472	0.853	cue_right	52
52.418	0.936	cue_right	52
55.442	1.051	cue_left	51
57.839	1.48	cue_right	52
61.418	1.351	cue_left	51
65.68	1.184	cue_right	52
69.572	0.692	cue_left	51
72.008	0.97	cue_right	52
74.388	1.479	cue_left	51
77.945	0.921	cue_left	51
81.79	1.029	cue_left	51
84.953	1.115	cue_right	52
