onset	duration	trial_type	value
2.0	1.435	target	11
5.256	1.307	nontarget	12
8.193	1.624	target	11
11.454	0.633	nontarget	12
14.124	0.96	nontarget	12
17.469	1.984	nontarget	12
21.163	1.641	nontarget	12
24.085	1.855	target	11
28.585	1.241	nontarget	12
31.894	1.012	target	11
34.816	1.376	target	11
37.312	1.645	target	11
41.84	0.658	target	11
43.712	1.698	nontarget	12
48.006	1.8	target	11
52.776	0.952	target	11
56.013	0.877	target	11
58.998	0.547	target	11
60.913	0.787	nontarget	12
64.193	1.633	target	11
67.354	0.582	nontarget	12
70.928	1.366	target	11
74.346	1.701	nontarget	12
