onset	duration	trial_type	value
2.0	0.809	sequence_presentation	41
5.125	1.041	recall_start	42
7.319	1.348	recall_start	42
10.813	1.963	sequence_presentation	41
14.491	1.169	recall_start	42
16.724	0.752	sequence_presentation	41
18.579	1.172	recall_start	42
21.308	0.608	sequence_presentation	41
23.334	1.019	recall_start	42
26.965	0.812	sequence_presentation	41
30.508	1.501	sequence_presentation	41
33.303	1.823	recall_start	42
36.361	1.903	sequence_presentation	41
39.603	1.823	recall_start	42
43.358	1.659	sequence_presentation	41
47.019	1.627	sequence_presentation	41
49.764	1.268	recall_start	42
52.239	1.028	recall_start	42
55.715	1.731	sequence_presentation	41
