onset	duration	trial_type	value
2.0	0.749	recall_start	42
4.072	1.793	sequence_presentation	41
8.666	0.551	recall_start	42
10.482	0.548	recall_start	42
13.828	1.474	recall_start	42
17.862	1.565	recall_start	42
20.999	1.276	sequence_presentation	41
23.406	0.563	sequence_presentation	41
25.861	1.553	sequence_presentation	41
29.732	0.589	sequence_presentation	41
32.238	1.147	recall_start	42
36.314	0.51	recall_start	42
37.923	1.004	sequence_presentation	41
40.869	1.258	recall_start	42
44.344	0.974	sequence_presentation	41
47.823	1.25	recall_start	42
50.638	1.835	sequence_presentation	41
