onset	duration	trial_type	value
2.0	1.929	cue_right	52
5.844	0.587	cue_right	52
9.258	0.691	cue_left	51
12.109	1.05	cue_right	52
14.612	1.043	cue_right	52
18.354	0.829	cue_right	52
21.643	1.963	cue_right	52
25.91	1.337	cue_right	52
30.232	1.189	cue_left	51
32.678	0.686	cue_right	52
35.595	0.587	cue_right	52
38.627	1.089	cue_right	52
42.081	0.584	cue_right	52
44.009	0.999	cue_left	51
46.905	1.342	cue_right	52
51.187	1.282	cue_right	52
54.596	0.631	cue_left	51
57.934	0.723	cue_left	51
59.839	0.796	cue_left	51
63.493	1.387	cue_right	52
66.796	0.828	cue_right	52
69.288	1.741	cue_left	51
