onset	duration	trial_type	value
2.0	0.827	sequence_presentation	41
5.217	0.592	recall_start	42
7.848	1.291	recall_start	42
11.402	1.52	sequence_presentation	41
14.718	0.723	sequence_presentation	41
17.48	1.318	recall_start	42
20.274	1.501	sequence_presentation	41
24.238	1.643	sequence_presentation	41
28.821	1.568	sequence_presentation	41
31.552	1.304	sequence_presentation	41
33.967	0.514	recall_start	42
35.694	1.845	sequence_presentation	41
39.68	1.622	recall_start	42
44.049	0.622	sequence_presentation	41
46.413	1.537	sequence_presentation	41
50.832	1.91	recall_start	42
54.969	1.699	sequence_presentation	41
58.286	1.682	sequence_presentation	41
61.1	0.554	sequence_presentation	41
63.291	1.854	sequence_presentation	41
67.423	1.487	sequence_presentation	41
71.15	1.516	sequence_presentation	41
75.397	0.659	recall_start	42
78.907	1.033	sequence_presentation	41
82.17	1.298	sequence_presentation	41
84.885	1.926	sequence_presentation	41
88.37	1.244	sequence_presentation	41
91.218	0.849	recall_start	42
