onset	duration	trial_type	value
2.0	1.557	target	11
5.39	1.06	target	11
8.988	1.503	nontarget	12
12.865	1.174	nontarget	12
15.677	1.95	target	11
20.565	1.435	nontarget	12
23.079	0.774	nontarget	12
25.826	0.827	target	11
28.962	1.831	nontarget	12
33.077	1.713	target	11
36.956	1.186	target	11
40.511	0.52	nontarget	12
42.3	0.979	target	11
45.814	0.864	target	11
49.194	1.751	nontarget	12
52.409	1.448	target	11
56.133	1.245	nontarget	12
58.823	0.605	nontarget	12
61.105	1.684	target	11
63.915	1.107	target	11
66.53	1.521	target	11
70.51	1.334	target	11
73.342	1.007	nontarget	12
76.085	0.707	target	11
79.712	0.764	target	11
82.11	0.643	target	11
83.838	1.645	target	11
87.57	1.33	target	11
90.918	0.633	target	11
