onset	duration	trial_type	value
2.0	1.446	cue_left	51
6.126	1.628	cue_left	51
9.333	1.58	cue_right	52
12.566	0.804	cue_right	52
15.453	1.075	cue_right	52
19.158	0.895	cue_left	51
21.059	1.402	cue_right	52
23.498	1.978	cue_right	52
26.68	1.596	cue_left	51
29.998	0.525	cue_left	51
32.283	1.924	cue_right	52
37.052	1.6	cue_right	52
39.861	1.215	cue_left	51
42.429	1.233	cue_left	51
45.729	1.667	cue_left	51
49.801	0.94	cue_left	51
52.04	1.391	cue_right	52
55.381	1.012	cue_right	52
57.703	0.95	cue_left	51
61.607	1.724	cue_left	51
65.555	0.783	cue_left	51
67.894	1.949	cue_right	52
71.231	1.383	cue_left	51
