onset	duration	trial_type	value
2.0	0.748	cue_right	52
3.87	1.762	cue_right	52
6.728	1.995	cue_left	51
10.46	1.181	cue_right	52
14.098	1.151	cue_left	51
16.301	0.668	cue_left	51
19.49	1.04	cue_left	51
22.357	1.683	cue_right	52
25.824	1.119	cue_right	52
29.822	1.843	cue_right	52
34.568	1.281	cue_right	52
37.28	0.957	cue_left	51
39.388	0.845	cue_left	51
41.31	1.487	cue_left	51
44.778	1.812	cue_right	52
48.552	1.424	cue_left	51
52.157	0.602	cue_right	52
55.354	1.876	cue_right	52
58.893	1.539	cue_left	51
62.52	0.827	cue_left	51
65.149	1.158	cue_left	51
67.755	1.283	cue_left	51
