onset	duration	trial_type	value
2.0	1.657	sequence_presentation	41
6.542	1.908	sequence_presentation	41
10.316	1.247	recall_start	42
12.892	1.759	sequence_presentation	41
16.699	1.443	recall_start	42
20.383	1.263	recall_start	42
24.566	1.785	sequence_presentation	41
28.068	0.617	sequence_presentation	41
30.039	0.537	recall_start	42
33.09	1.652	recall_start	42
36.002	1.324	sequence_presentation	41
39.269	1.907	recall_start	42
43.191	1.354	sequence_presentation	41
47.174	0.976	sequence_presentation	41
50.049	1.628	recall_start	42
53.844	0.729	sequence_presentation	41
56.951	0.964	recall_start	42
59.932	1.634	recall_start	42
