onset	duration	trial_type	value
2.0	1.736	nontarget	12
6.13	0.549	target	11
8.783	1.177	target	11
11.044	0.957	nontarget	12
13.937	1.221	nontarget	12
16.961	1.763	target	11
21.484	0.686	nontarget	12
24.201	1.336	nontarget	12
28.321	1.419	nontarget	12
31.906	1.325	nontarget	12
34.697	0.716	nontarget	12
38.222	1.945	nontarget	12
41.233	1.375	nontarget	12
43.794	1.844	nontarget	12
46.963	0.937	target	11
50.328	1.143	nontarget	12
53.01	1.939	nontarget	12
57.564	0.652	target	11
60.955	0.958	nontarget	12
64.627	1.987	nontarget	12
68.283	1.696	target	11
72.413	1.347	nontarget	12
76.407	1.477	nontarget	12
80.304	1.879	target	11
84.446	1.585	nontarget	12
88.018	1.674	target	11
91.456	0.777	target	11
