onset	duration	trial_type	value
2.0	1.405	sequence_presentation	41
5.488	0.914	recall_start	42
8.408	0.686	recall_start	42
11.881	1.684	sequence_presentation	41
15.564	1.311	sequence_presentation	41
18.724	1.947	sequence_presentation	41
22.75	0.568	sequence_presentation	41
26.015	1.706	recall_start	42
30.447	1.225	sequence_presentation	41
34.606	0.861	sequence_presentation	41
38.156	0.635	sequence_presentation	41
39.9	1.068	sequence_presentation	41
42.827	1.22	recall_start	42
47.029	0.509	sequence_presentation	41
48.866	0.663	sequence_presentation	41
