onset	duration	trial_type	value
2.0	1.847	sequence_presentation	41
6.524	1.986	recall_start	42
10.148	1.131	sequence_presentation	41
12.352	1.784	recall_start	42
16.504	0.959	sequence_presentation	41
20.208	1.063	sequence_presentation	41
24.0	1.714	recall_start	42
27.369	1.402	sequence_presentation	41
31.672	1.044	sequence_presentation	41
34.585	0.904	sequence_presentation	41
37.658	1.889	sequence_presentation	41
42.454	1.521	sequence_presentation	41
46.567	1.767	recall_start	42
50.505	1.429	recall_start	42
54.2	1.797	sequence_presentation	41
58.291	1.649	sequence_presentation	41
61.248	1.636	sequence_presentation	41
65.482	1.72	sequence_presentation	41
69.125	1.328	sequence_presentation	41
73.053	1.808	recall_start	42
76.623	1.527	sequence_presentation	41
80.488	1.066	recall_start	42
83.476	0.993	recall_start	42
85.578	1.891	sequence_presentation	41
88.825	1.95	recall_start	42
