onset	duration	trial_type	value
2.0	1.883	sequence_presentation	41
6.134	1.183	recall_start	42
8.378	0.54	recall_start	42
11.227	1.421	recall_start	42
15.396	1.701	sequence_presentation	41
19.637	1.984	recall_start	42
22.798	1.929	recall_start	42
27.195	1.284	recall_start	42
29.77	0.56	sequence_presentation	41
33.179	1.773	recall_start	42
37.426	0.682	sequence_presentation	41
40.071	1.653	sequence_presentation	41
43.062	0.772	recall_start	42
46.29	0.865	sequence_presentation	41
49.925	1.163	sequence_presentation	41
52.751	0.849	recall_start	42
56.363	0.876	recall_start	42
58.824	0.511	sequence_presentation	41
