onset	duration	trial_type	value
2.0	1.347	recall_start	42
5.052	1.558	sequence_presentation	41
8.455	1.486	recall_start	42
12.614	1.508	sequence_presentation	41
15.296	0.8	sequence_presentation	41
17.292	1.332	sequence_presentation	41
19.795	0.987	recall_start	42
22.884	1.579	sequence_presentation	41
26.86	0.977	recall_start	42
29.755	0.57	sequence_presentation	41
33.149	1.362	sequence_presentation	41
36.269	1.285	recall_start	42
39.047	1.552	sequence_presentation	41
42.109	1.079	sequence_presentation	41
44.315	1.48	sequence_presentation	41
48.549	1.727	sequence_presentation	41
52.758	0.536	recall_start	42
55.615	0.839	recall_start	42
58.906	1.075	sequence_presentation	41
61.774	1.867	recall_start	42
65.28	1.123	recall_start	42
