onset	duration	trial_type	value
2.0	1.147	recall_start	42
4.532	0.501	sequence_presentation	41
7.884	1.806	sequence_presentation	41
11.457	1.158	sequence_presentation	41
13.9	1.578	recall_start	42
17.157	0.73	sequence_presentation	41
18.952	1.504	sequence_presentation	41
21.478	1.219	recall_start	42
24.146	1.105	sequence_presentation	41
26.358	1.925	recall_start	42
31.277	1.3	recall_start	42
33.87	1.079	sequence_presentation	41
37.743	1.356	sequence_presentation	41
40.217	0.896	recall_start	42
43.379	1.709	sequence_presentation	41
47.607	1.866	recall_start	42
51.107	1.512	recall_start	42
55.022	1.843	recall_start	42
59.603	0.956	recall_start	42
62.199	1.594	sequence_presentation	41
65.075	0.866	sequence_presentation	41
68.378	1.962	sequence_presentation	41
73.205	1.34	recall_start	42
77.382	0.777	recall_start	42
79.237	1.796	recall_start	42
83.46	1.605	sequence_presentation	41
87.265	1.773	sequence_presentation	41
