onset	duration	trial_type	value
2.0	0.857	sequence_presentation	41
5.315	2.0	recall_start	42
9.475	1.681	sequence_presentation	41
12.695	1.567	recall_start	42
15.979	0.966	sequence_presentation	41
18.319	1.109	recall_start	42
21.698	1.009	sequence_presentation	41
24.679	0.919	recall_start	42
27.679	1.619	sequence_presentation	41
30.349	1.939	recall_start	42
34.749	1.039	recall_start	42
36.951	1.245	sequence_presentation	41
39.615	1.482	sequence_presentation	41
43.608	1.138	recall_start	42
47.576	1.891	recall_start	42
52.301	1.299	recall_start	42
56.078	1.037	sequence_presentation	41
59.224	0.999	sequence_presentation	41
62.842	1.922	sequence_presentation	41
67.328	0.889	sequence_presentation	41
69.567	1.476	sequence_presentation	41
73.136	0.814	sequence_presentation	41
75.102	1.488	recall_start	42
78.665	0.831	recall_start	42
80.767	0.731	recall_start	42
84.35	1.0	sequence_presentation	41
87.31	1.853	recall_start	42
