onset	duration	trial_type	value
2.0	1.753	cue_left	51
6.724	1.432	cue_right	52
10.312	0.821	cue_left	51
12.29	0.785	cue_right	52
15.222	0.869	cue_right	52
17.437	1.709	cue_right	52
21.369	1.828	cue_right	52
26.16	1.707	cue_left	51
28.9	1.823	cue_left	51
32.487	1.085	cue_right	52
35.43	0.929	cue_right	52
38.477	1.15	cue_left	51
41.973	0.926	cue_right	52
45.07	0.528	cue_left	51
47.891	1.065	cue_left	51
51.197	1.403	cue_right	52
54.439	1.113	cue_left	51
58.077	1.062	cue_left	51
61.087	1.695	cue_left	51
65.431	0.528	cue_left	51
68.404	0.69	cue_right	52
70.148	0.867	cue_right	52
72.51	1.293	cue_left	51
76.793	0.603	cue_left	51
78.929	0.721	cue_right	52
81.749	1.425	cue_left	51
