onset	duration	trial_type	value
2.0	1.495	recall_start	42
5.233	0.671	sequence_presentation	41
7.77	0.812	sequence_presentation	41
9.635	1.537	recall_start	42
13.489	1.467	sequence_presentation	41
16.721	1.63	recall_start	42
21.24	1.591	recall_start	42
24.151	1.288	sequence_presentation	41
27.002	1.673	recall_start	42
29.788	0.946	sequence_presentation	41
32.867	0.643	recall_start	42
36.068	0.74	recall_start	42
39.101	0.527	recall_start	42
41.996	0.709	recall_start	42
44.296	1.952	recall_start	42
