onset	duration	trial_type	value
2.0	1.374	sequence_presentation	41
4.82	1.828	sequence_presentation	41
7.812	1.639	recall_start	42
10.798	0.819	recall_start	42
13.502	1.544	recall_start	42
16.822	0.964	sequence_presentation	41
19.755	0.725	sequence_presentation	41
21.547	1.189	recall_start	42
25.278	1.322	sequence_presentation	41
28.214	1.36	sequence_presentation	41
30.962	0.645	sequence_presentation	41
33.73	0.945	recall_start	42
37.147	1.659	recall_start	42
40.905	1.988	sequence_presentation	41
44.243	0.877	recall_start	42
46.195	1.018	recall_start	42
49.435	1.16	sequence_presentation	41
52.43	1.854	recall_start	42
56.32	1.345	recall_start	42
58.827	1.943	recall_start	42
62.076	1.39	recall_start	42
64.918	1.307	sequence_presentation	41
69.122	1.873	recall_start	42
73.343	1.015	recall_start	42
