onset	duration	trial_type	value
2.0	0.619	sequence_presentation	41
4.322	0.885	sequence_presentation	41
7.171	1.86	recall_start	42
10.177	0.749	sequence_presentation	41
13.118	1.105	recall_start	42
15.409	1.232	recall_start	42
19.322	1.872	recall_start	42
23.719	0.808	sequence_presentation	41
25.639	1.802	sequence_presentation	41
29.737	0.942	sequence_presentation	41
33.17	1.345	sequence_presentation	41
35.589	1.749	recall_start	42
38.691	0.6	recall_start	42
40.509	0.697	sequence_presentation	41
43.501	0.786	recall_start	42
46.456	0.738	sequence_presentation	41
49.867	1.973	recall_start	42
54.104	1.148	sequence_presentation	41
57.439	1.265	recall_start	42
