onset	duration	trial_type	value
2.0	0.822	cue_right	52
4.88	1.752	cue_right	52
7.634	0.584	cue_right	52
9.946	1.294	cue_left	51
12.687	1.206	cue_right	52
15.428	0.733	cue_right	52
17.666	1.65	cue_left	51
22.035	0.763	cue_left	51
23.907	1.855	cue_left	51
27.661	0.778	cue_left	51
30.372	1.412	cue_left	51
34.126	1.244	cue_right	52
37.799	1.024	cue_left	51
39.856	1.018	cue_right	52
43.77	1.445	cue_right	52
46.228	0.67	cue_left	51
47.951	1.466	cue_left	51
51.918	1.478	cue_right	52
54.948	1.416	cue_right	52
