onset	duration	trial_type	value
2.0	1.244	cue_right	52
4.939	1.737	cue_right	52
7.82	1.821	cue_right	52
11.075	1.236	cue_left	51
14.158	1.378	cue_left	51
17.28	0.651	cue_right	52
19.054	0.852	cue_right	52
21.774	1.372	cue_right	52
25.014	1.956	cue_right	52
28.367	0.7	cue_right	52
30.828	1.972	cue_left	51
33.971	0.633	cue_right	52
35.78	0.572	cue_right	52
39.016	0.578	cue_right	52
41.686	1.225	cue_left	51
44.658	1.582	cue_right	52
48.567	1.295	cue_left	51
52.036	1.021	cue_right	52
55.578	1.003	cue_left	51
58.912	0.518	cue_right	52
62.365	1.675	cue_left	51
65.93	1.61	cue_left	51
