onset	duration	trial_type	value
2.0	1.756	recall_start	42
5.442	1.513	sequence_presentation	41
7.956	0.713	sequence_presentation	41
9.801	1.41	sequence_presentation	41
13.776	1.079	sequence_presentation	41
17.619	0.897	recall_start	42
20.442	1.013	sequence_presentation	41
23.985	1.982	sequence_presentation	41
28.12	1.02	sequence_presentation	41
32.122	1.401	sequence_presentation	41
34.799	0.668	sequence_presentation	41
37.205	1.946	sequence_presentation	41
42.06	1.241	sequence_presentation	41
45.381	1.386	sequence_presentation	41
49.633	1.916	sequence_presentation	41
54.104	0.69	sequence_presentation	41
55.984	0.602	recall_start	42
59.226	1.646	sequence_presentation	41
63.194	1.505	recall_start	42
67.161	1.378	sequence_presentation	41
71.035	1.888	sequence_presentation	41
74.854	0.519	recall_start	42
76.458	1.165	sequence_presentation	41
79.908	1.79	recall_start	42
