onset	duration	trial_type	value
2.0	1.306	cue_right	52
4.887	1.995	cue_right	52
8.709	1.164	cue_right	52
11.196	0.716	cue_left	51
14.304	1.883	cue_right	52
18.482	1.029	cue_right	52
22.212	1.5	cue_right	52
24.75	0.774	cue_left	51
28.139	1.813	cue_right	52
32.787	1.214	cue_left	51
36.303	1.194	cue_right	52
40.139	1.568	cue_right	52
42.807	1.147	cue_right	52
46.399	1.768	cue_right	52
50.69	0.795	cue_left	51
54.35	0.571	cue_right	52
56.763	0.807	cue_left	51
59.193	0.731	cue_right	52
62.075	1.037	cue_right	52
65.268	1.898	cue_left	51
68.523	1.357	cue_right	52
72.102	1.273	cue_right	52
75.213	1.817	cue_left	51
78.998	1.942	cue_right	52
82.245	1.943	cue_left	51
86.909	1.074	cue_left	51
90.621	1.405	cue_left	51
