onset	duration	trial_type	value
2.0	0.578	cue_left	51
5.53	1.916	cue_right	52
9.107	1.289	cue_right	52
12.145	1.91	cue_right	52
16.452	0.653	cue_right	52
18.426	1.488	cue_right	52
22.236	0.768	cue_left	51
24.431	1.6	cue_right	52
27.976	1.792	cue_right	52
30.877	0.957	cue_right	52
34.357	1.416	cue_left	51
37.901	1.953	cue_left	51
42.766	1.122	cue_left	51
46.191	0.546	cue_left	51
49.412	1.965	cue_right	52
54.065	1.002	cue_right	52
57.072	1.85	cue_right	52
61.684	1.638	cue_right	52
65.276	1.217	cue_left	51
68.835	1.546	cue_right	52
72.796	1.081	cue_left	51
75.985	1.163	cue_right	52
79.15	1.231	cue_right	52
82.437	1.366	cue_left	51
86.235	1.813	cue_right	52
89.211	1.516	cue_left	51
92.216	1.021	cue_right	52
95.806	0.79	cue_right	52
