onset	duration	trial_type	value
2.0	0.505	sequence_presentation	41
4.98	1.018	sequence_presentation	41
8.526	0.734	recall_start	42
12.023	1.29	recall_start	42
16.138	0.592	sequence_presentation	41
17.79	0.652	recall_start	42
21.203	1.609	recall_start	42
25.233	0.86	recall_start	42
27.467	1.792	sequence_presentation	41
31.485	1.891	recall_start	42
34.554	1.666	sequence_presentation	41
38.131	1.322	sequence_presentation	41
42.176	0.677	sequence_presentation	41
45.217	0.89	sequence_presentation	41
48.577	1.103	sequence_presentation	41
52.192	0.853	sequence_presentation	41
55.401	1.504	sequence_presentation	41
58.056	1.895	recall_start	42
62.829	1.216	sequence_presentation	41
66.643	0.838	sequence_presentation	41
69.115	1.429	recall_start	42
71.783	1.024	recall_start	42
74.851	1.464	sequence_presentation	41
