onset	duration	trial_type	value
2.0	1.042	cue_right	52
5.971	1.897	cue_right	52
9.26	0.916	cue_left	51
11.177	1.665	cue_right	52
15.78	1.676	cue_left	51
19.651	1.524	cue_right	52
23.542	0.522	cue_right	52
25.314	0.576	cue_right	52
28.207	1.557	cue_left	51
31.301	0.686	cue_left	51
34.492	1.073	cue_left	51
38.079	0.573	cue_left	51
41.41	1.659	cue_left	51
44.721	1.428	cue_right	52
48.093	1.245	cue_right	52
50.567	1.446	cue_left	51
54.179	0.627	cue_left	51
57.496	1.602	cue_left	51
61.955	0.662	cue_left	51
63.839	1.091	cue_left	51
66.989	1.738	cue_left	51
70.897	1.477	cue_right	52
74.163	1.124	cue_left	51
76.622	1.295	cue_left	51
80.173	1.995	cue_right	52
84.865	0.984	cue_left	51
87.783	1.755	cue_right	52
90.804	0.876	cue_left	51
93.529	1.516	cue_left	51
96.08	0.708	cue_left	51
