onset	duration	trial_type	value
2.0	0.999	sequence_presentation	41
5.281	1.52	sequence_presentation	41
8.913	1.788	recall_start	42
13.171	1.669	recall_start	42
16.195	1.292	sequence_presentation	41
18.798	0.764	sequence_presentation	41
21.64	1.988	sequence_presentation	41
25.887	1.792	sequence_presentation	41
30.336	1.486	recall_start	42
34.737	1.709	sequence_presentation	41
38.502	1.961	sequence_presentation	41
41.663	0.775	sequence_presentation	41
43.453	0.557	sequence_presentation	41
45.255	1.003	sequence_presentation	41
48.795	1.093	sequence_presentation	41
