onset	duration	trial_type	value
2.0	0.791	cue_right	52
4.899	1.764	cue_left	51
8.031	1.116	cue_right	52
11.829	1.842	cue_right	52
15.305	0.989	cue_right	52
18.17	0.615	cue_left	51
20.247	0.856	cue_left	51
23.006	0.967	cue_right	52
25.345	1.367	cue_right	52
29.6	1.977	cue_right	52
32.864	0.866	cue_left	51
36.128	0.637	cue_right	52
38.647	1.121	cue_left	51
42.741	1.421	cue_left	51
45.268	1.497	cue_right	52
49.06	0.66	cue_left	51
51.677	0.763	cue_left	51
54.681	1.448	cue_right	52
58.071	1.157	cue_left	51
60.953	0.902	cue_right	52
64.239	1.328	cue_right	52
68.027	1.384	cue_left	51
71.831	1.224	cue_left	51
74.094	1.654	cue_right	52
