onset	duration	trial_type	value
2.0	1.9	cue_right	52
6.754	1.922	cue_left	51
10.722	0.809	cue_left	51
12.912	1.458	cue_left	51
15.643	1.889	cue_left	51
18.841	1.125	cue_right	52
22.721	1.645	cue_right	52
25.813	0.657	cue_left	51
28.468	0.905	cue_left	51
31.917	1.92	cue_left	51
34.868	0.816	cue_right	52
36.79	1.304	cue_left	51
39.193	1.093	cue_left	51
41.901	1.414	cue_right	52
45.725	0.937	cue_right	52
48.253	0.534	cue_left	51
50.905	0.864	cue_right	52
53.773	1.615	cue_left	51
56.577	1.2	cue_right	52
59.695	1.161	cue_left	51
62.545	0.52	cue_right	52
64.178	1.824	cue_right	52
67.536	1.513	cue_left	51
70.619	0.549	cue_left	51
72.535	1.287	cue_left	51
