onset	duration	trial_type	value
2.0	0.556	recall_start	42
3.876	0.711	sequence_presentation	41
5.701	1.732	recall_start	42
10.417	0.722	sequence_presentation	41
12.153	1.935	sequence_presentation	41
15.887	1.957	recall_start	42
19.476	1.47	recall_start	42
22.209	1.747	recall_start	42
24.957	0.875	sequence_presentation	41
28.066	0.775	sequence_presentation	41
30.796	1.336	recall_start	42
34.602	0.718	sequence_presentation	41
37.079	1.623	sequence_presentation	41
40.972	1.56	sequence_presentation	41
44.74	0.871	recall_start	42
48.147	0.652	sequence_presentation	41
