onset	duration	trial_type	value
2.0	1.815	cue_right	52
6.479	1.09	cue_left	51
9.235	1.36	cue_right	52
11.868	0.726	cue_left	51
15.031	1.711	cue_right	52
19.071	0.882	cue_left	51
22.142	1.27	cue_left	51
24.642	1.406	cue_right	52
27.814	1.653	cue_left	51
30.781	1.375	cue_right	52
33.984	1.436	cue_right	52
36.668	0.511	cue_right	52
38.634	0.748	cue_left	51
41.79	1.664	cue_left	51
45.885	0.898	cue_left	51
47.856	1.418	cue_left	51
51.002	0.62	cue_left	51
52.659	1.609	cue_right	52
55.33	1.624	cue_right	52
58.5	0.662	cue_left	51
61.043	1.07	cue_left	51
63.803	1.977	cue_left	51
67.135	1.368	cue_right	52
