onset	duration	trial_type	value
2.0	0.774	cue_left	51
5.471	0.523	cue_right	52
7.401	1.572	cue_left	51
11.865	1.241	cue_right	52
14.209	1.013	cue_left	51
16.508	1.912	cue_left	51
20.068	1.566	cue_right	52
23.009	0.949	cue_right	52
26.34	0.928	cue_left	51
28.414	0.622	cue_right	52
30.078	1.186	cue_right	52
33.126	1.689	cue_right	52
36.75	0.629	cue_left	51
39.601	1.644	cue_right	52
42.499	0.754	cue_right	52
45.822	1.125	cue_left	51
49.623	1.021	cue_right	52
52.399	1.986	cue_left	51
55.583	1.946	cue_left	51
