onset	duration	trial_type	value
2.0	0.582	cue_left	51
3.714	1.822	cue_right	52
7.682	0.937	cue_right	52
11.365	1.841	cue_left	51
16.133	1.135	cue_left	51
18.62	0.747	cue_right	52
20.418	1.511	cue_right	52
23.618	0.744	cue_right	52
26.515	1.233	cue_left	51
29.464	0.734	cue_right	52
32.591	0.945	cue_left	51
36.309	1.232	cue_left	51
39.705	0.764	cue_left	51
42.907	1.433	cue_left	51
46.425	0.796	cue_right	52
50.072	0.9	cue_right	52
53.703	1.86	cue_right	52
58.362	1.453	cue_right	52
62.485	0.983	cue_right	52
64.54	0.596	cue_right	52
66.414	1.846	cue_left	51
69.601	1.193	cue_right	52
71.824	0.572	cue_left	51
