onset	duration	trial_type	value
2.0	1.409	cue_right	52
4.499	1.552	cue_left	51
7.227	0.559	cue_right	52
9.022	0.523	cue_right	52
10.722	0.775	cue_left	51
14.404	1.651	cue_right	52
17.109	1.093	cue_right	52
20.861	1.355	cue_right	52
25.184	0.652	cue_right	52
27.993	1.237	cue_right	52
30.737	0.958	cue_right	52
34.0	0.861	cue_left	51
37.758	0.788	cue_right	52
40.202	1.479	cue_right	52
43.122	0.808	cue_left	51
46.557	1.067	cue_right	52
49.638	1.122	cue_right	52
53.542	0.774	cue_left	51
55.739	1.244	cue_left	51
58.731	1.377	cue_right	52
61.692	1.256	cue_left	51
64.153	1.96	cue_right	52
67.733	1.498	cue_right	52
72.211	0.506	cue_left	51
74.18	0.73	cue_right	52
77.599	0.977	cue_right	52
79.625	0.811	cue_right	52
82.949	0.971	cue_right	52
86.189	1.722	cue_left	51
90.461	1.981	cue_left	51
