onset	duration	trial_type	value
2.0	1.088	recall_start	42
4.274	1.181	recall_start	42
7.254	0.862	sequence_presentation	41
9.9	1.822	sequence_presentation	41
13.964	0.545	sequence_presentation	41
17.202	0.914	recall_start	42
19.999	0.844	sequence_presentation	41
23.764	1.702	sequence_presentation	41
26.958	1.223	sequence_presentation	41
30.887	0.843	sequence_presentation	41
33.399	1.225	sequence_presentation	41
37.128	1.692	sequence_presentation	41
41.3	0.607	sequence_presentation	41
43.402	0.796	recall_start	42
45.943	0.727	recall_start	42
48.403	0.539	sequence_presentation	41
50.657	0.861	recall_start	42
53.796	0.831	recall_start	42
56.214	1.902	sequence_presentation	41
59.544	1.71	sequence_presentation	41
62.588	0.823	sequence_presentation	41
64.904	0.841	sequence_presentation	41
67.052	1.27	sequence_presentation	41
70.066	0.978	recall_start	42
73.363	0.638	recall_start	42
76.006	1.551	recall_start	42
79.119	0.792	recall_start	42
82.896	1.661	sequence_presentation	41
85.809	1.745	sequence_presentation	41
