onset	duration	trial_type	value
2.0	1.522	cue_right	52
6.088	1.188	cue_left	51
8.609	0.966	cue_right	52
12.063	0.668	cue_left	51
15.606	1.856	cue_left	51
19.728	1.64	cue_right	52
22.681	1.108	cue_left	51
26.188	1.185	cue_left	51
28.706	0.982	cue_left	51
32.667	0.563	cue_left	51
34.7	1.159	cue_left	51
37.413	1.895	cue_left	51
41.781	1.359	cue_right	52
45.939	0.505	cue_left	51
47.987	1.706	cue_left	51
51.023	0.998	cue_right	52
53.777	0.752	cue_right	52
55.619	1.945	cue_right	52
59.44	0.921	cue_left	51
63.017	1.203	cue_left	51
66.253	1.392	cue_left	51
70.298	0.758	cue_right	52
73.02	1.261	cue_left	51
76.082	1.54	cue_left	51
80.457	0.905	cue_right	52
84.192	0.605	cue_right	52
86.464	0.977	cue_left	51
90.303	0.774	cue_left	51
