onset	duration	trial_type	value
2.0	1.892	sequence_presentation	41
5.703	1.071	sequence_presentation	41
9.02	1.894	recall_start	42
13.355	1.602	recall_start	42
17.176	0.946	recall_start	42
20.469	1.197	sequence_presentation	41
23.986	1.881	recall_start	42
27.289	1.66	sequence_presentation	41
31.773	0.825	sequence_presentation	41
34.613	1.619	recall_start	42
38.093	0.918	sequence_presentation	41
40.939	1.882	sequence_presentation	41
44.967	1.874	sequence_presentation	41
47.896	0.64	sequence_presentation	41
50.375	1.324	sequence_presentation	41
54.256	0.651	sequence_presentation	41
56.727	0.628	sequence_presentation	41
60.353	0.508	sequence_presentation	41
62.37	1.615	recall_start	42
66.479	1.046	sequence_presentation	41
68.859	1.21	recall_start	42
71.303	0.911	sequence_presentation	41
