onset	duration	trial_type	value
2.0	1.635	recall_start	42
5.582	1.305	sequence_presentation	41
7.896	1.985	sequence_presentation	41
11.41	1.017	sequence_presentation	41
14.243	1.591	sequence_presentation	41
17.601	1.99	recall_start	42
22.138	1.124	recall_start	42
24.73	1.517	sequence_presentation	41
27.271	1.476	sequence_presentation	41
30.394	1.704	sequence_presentation	41
33.87	0.593	recall_start	42
35.548	1.315	sequence_presentation	41
38.768	0.528	sequence_presentation	41
40.925	1.741	recall_start	42
43.859	0.511	sequence_presentation	41
