onset	duration	trial_type	value
2.0	1.681	cue_left	51
4.992	1.752	cue_left	51
9.301	1.322	cue_left	51
13.421	1.833	cue_right	52
16.424	1.783	cue_left	51
20.377	1.779	cue_right	52
24.576	1.35	cue_left	51
27.546	1.325	cue_right	52
30.1	1.297	cue_left	51
32.76	0.569	cue_left	51
34.339	1.623	cue_left	51
38.897	1.492	cue_right	52
42.278	0.831	cue_left	51
45.158	1.72	cue_right	52
48.422	1.688	cue_right	52
51.616	1.169	cue_right	52
55.054	1.587	cue_right	52
58.578	1.617	cue_right	52
63.0	0.664	cue_right	52
65.544	1.073	cue_left	51
67.849	1.459	cue_right	52
71.132	1.949	cue_left	51
74.86	1.655	cue_right	52
78.144	1.299	cue_left	51
81.715	1.601	cue_left	51
85.472	0.726	cue_left	51
87.454	1.666	cue_right	52
