onset	duration	trial_type	value
2.0	1.612	sequence_presentation	41
5.252	1.275	sequence_presentation	41
8.72	0.891	recall_start	42
12.26	1.259	sequence_presentation	41
15.794	1.598	sequence_presentation	41
20.359	0.503	sequence_presentation	41
22.473	1.525	recall_start	42
25.141	0.672	recall_start	42
27.205	1.319	sequence_presentation	41
29.734	0.959	sequence_presentation	41
33.264	1.851	sequence_presentation	41
37.986	0.777	recall_start	42
40.82	0.624	recall_start	42
43.79	1.903	recall_start	42
48.379	0.942	recall_start	42
50.601	0.847	recall_start	42
52.846	0.787	sequence_presentation	41
55.352	0.815	recall_start	42
58.6	1.497	recall_start	42
61.286	1.593	recall_start	42
65.24	0.868	recall_start	42
68.043	1.358	sequence_presentation	41
70.77	0.613	sequence_presentation	41
72.59	1.599	recall_start	42
77.164	1.497	recall_start	42
81.159	1.126	recall_start	42
84.633	0.932	recall_start	42
88.298	0.612	recall_start	42
