onset	duration	trial_type	value
2.0	1.041	cue_right	52
5.071	0.973	cue_left	51
7.964	1.157	cue_left	51
11.413	1.302	cue_right	52
13.789	0.883	cue_right	52
17.073	0.831	cue_left	51
20.063	1.761	cue_right	52
23.053	0.988	cue_left	51
25.325	1.989	cue_left	51
29.278	1.665	cue_left	51
33.898	1.33	cue_right	52
36.506	0.827	cue_left	51
39.575	1.656	cue_left	51
43.346	1.751	cue_right	52
47.36	1.37	cue_left	51
51.718	0.939	cue_right	52
55.614	1.2	cue_left	51
58.133	1.954	cue_right	52
62.59	1.155	cue_right	52
65.213	1.244	cue_left	51
68.517	0.589	cue_right	52
70.264	0.598	cue_left	51
73.182	1.998	cue_right	52
77.528	1.445	cue_left	51
81.098	1.46	cue_right	52
