onset	duration	trial_type	value
2.0	1.553	target	11
4.658	1.99	nontarget	12
9.422	1.907	nontarget	12
13.968	1.752	target	11
17.028	1.231	nontarget	12
20.996	0.777	target	11
22.829	1.766	nontarget	12
25.971	1.242	nontarget	12
30.179	1.439	target	11
33.828	1.316	nontarget	12
36.9	0.784	nontarget	12
39.002	1.812	nontarget	12
43.748	0.659	target	11
45.867	1.445	target	11
49.622	0.966	nontarget	12
53.273	0.639	target	11
55.66	1.586	target	11
59.288	1.527	target	11
63.519	1.45	nontarget	12
66.208	0.676	nontarget	12
