onset	duration	trial_type	value
2.0	0.731	sequence_presentation	41
4.867	1.97	sequence_presentation	41
8.306	0.767	sequence_presentation	41
11.349	1.641	sequence_presentation	41
14.017	0.996	sequence_presentation	41
17.111	1.082	sequence_presentation	41
19.427	1.079	sequence_presentation	41
23.186	1.81	recall_start	42
27.545	0.725	sequence_presentation	41
29.472	1.875	recall_start	42
32.39	1.745	recall_start	42
36.623	1.358	recall_start	42
40.932	0.653	recall_start	42
43.218	1.223	sequence_presentation	41
46.526	0.865	recall_start	42
49.131	1.852	recall_start	42
53.67	1.438	recall_start	42
