onset	duration	trial_type	value
2.0	1.884	recall_start	42
5.583	1.859	sequence_presentation	41
8.5	1.541	recall_start	42
11.057	1.887	recall_start	42
14.603	0.748	sequence_presentation	41
18.05	1.787	sequence_presentation	41
22.593	1.515	recall_start	42
26.074	0.958	recall_start	42
28.764	1.379	sequence_presentation	41
32.103	0.812	recall_start	42
34.645	1.163	recall_start	42
36.855	1.498	recall_start	42
40.334	1.908	sequence_presentation	41
43.494	0.589	sequence_presentation	41
46.412	1.009	recall_start	42
50.078	1.016	sequence_presentation	41
