onset	duration	trial_type	value
2.0	1.801	sequence_presentation	41
5.001	0.874	recall_start	42
7.969	1.838	recall_start	42
12.242	1.482	recall_start	42
15.517	1.629	sequence_presentation	41
18.321	0.81	recall_start	42
22.062	1.656	sequence_presentation	41
26.092	0.87	sequence_presentation	41
29.43	1.645	sequence_presentation	41
32.973	1.697	recall_start	42
36.467	0.776	recall_start	42
39.858	1.425	sequence_presentation	41
43.502	1.407	recall_start	42
47.804	1.645	sequence_presentation	41
50.728	1.927	recall_start	42
55.403	0.946	sequence_presentation	41
58.968	0.866	sequence_presentation	41
61.984	1.737	recall_start	42
66.025	1.87	recall_start	42
70.853	0.708	recall_start	42
72.852	1.868	sequence_presentation	41
77.684	0.879	sequence_presentation	41
79.698	1.971	sequence_presentation	41
83.98	1.897	recall_start	42
87.532	0.865	sequence_presentation	41
91.144	1.802	sequence_presentation	41
94.071	0.726	recall_start	42
97.242	1.175	recall_start	42
99.576	0.733	sequence_presentation	41
102.119	0.972	recall_start	42
