onset	duration	trial_type	value
2.0	1.198	cue_left	51
5.305	1.195	cue_right	52
8.3	1.109	cue_right	52
11.549	1.855	cue_right	52
16.107	1.081	cue_right	52
18.845	1.731	cue_left	51
23.099	0.968	cue_right	52
26.924	1.776	cue_left	51
31.577	1.641	cue_left	51
34.903	0.796	cue_right	52
38.264	0.921	cue_right	52
41.603	1.456	cue_left	51
44.164	1.599	cue_left	51
47.714	0.762	cue_left	51
50.766	1.034	cue_left	51
52.999	1.446	cue_right	52
56.306	1.013	cue_right	52
58.571	1.741	cue_left	51
63.033	0.953	cue_right	52
65.632	0.607	cue_right	52
67.29	0.622	cue_right	52
70.841	1.238	cue_right	52
74.436	1.587	cue_left	51
