onset	duration	trial_type	value
2.0	1.965	recall_start	42
6.719	1.768	sequence_presentation	41
10.77	0.565	recall_start	42
13.622	0.991	sequence_presentation	41
17.483	1.129	sequence_presentation	41
20.648	0.904	recall_start	42
24.281	1.346	recall_start	42
27.487	1.49	sequence_presentation	41
31.362	1.505	recall_start	42
35.598	1.791	recall_start	42
39.333	1.724	sequence_presentation	41
43.656	1.542	sequence_presentation	41
47.708	1.577	sequence_presentation	41
51.958	1.358	sequence_presentation	41
54.422	0.55	recall_start	42
56.377	1.508	recall_start	42
60.173	0.877	recall_start	42
62.228	0.753	recall_start	42
65.328	0.622	sequence_presentation	41
67.89	1.624	sequence_presentation	41
71.711	0.509	recall_start	42
73.783	1.713	sequence_presentation	41
77.762	0.77	recall_start	42
80.039	1.069	sequence_presentation	41
83.191	0.601	recall_start	42
86.139	0.806	recall_start	42
