onset	duration	trial_type	value
2.0	1.218	recall_start	42
4.421	1.909	sequence_presentation	41
8.345	0.971	sequence_presentation	41
11.633	1.393	sequence_presentation	41
15.052	1.205	recall_start	42
17.736	0.567	recall_start	42
19.351	1.097	sequence_presentation	41
22.377	1.545	sequence_presentation	41
25.916	1.16	recall_start	42
29.526	1.964	recall_start	42
33.343	1.859	recall_start	42
36.323	1.333	recall_start	42
40.633	1.231	recall_start	42
43.595	0.695	recall_start	42
45.969	0.596	sequence_presentation	41
47.707	0.806	sequence_presentation	41
49.99	1.497	recall_start	42
52.671	1.583	sequence_presentation	41
55.446	1.421	recall_start	42
