onset	duration	trial_type	value
2.0	0.777	cue_left	51
5.327	0.814	cue_right	52
7.287	1.64	cue_left	51
11.575	0.757	cue_right	52
13.349	1.402	cue_left	51
17.279	1.632	cue_left	51
21.256	0.534	cue_right	52
23.479	1.852	cue_right	52
27.285	0.937	cue_left	51
30.472	1.698	cue_right	52
33.785	1.696	cue_left	51
36.553	0.966	cue_right	52
39.701	1.996	cue_left	51
44.553	1.788	cue_right	52
47.83	1.671	cue_right	52
50.997	0.883	cue_left	51
54.076	1.707	cue_right	52
57.779	1.147	cue_right	52
61.123	1.411	cue_right	52
63.901	0.807	cue_left	51
66.951	0.501	cue_left	51
