onset	duration	trial_type	value
2.0	0.655	cue_left	51
5.599	0.558	cue_right	52
8.89	1.756	cue_left	51
11.686	1.182	cue_left	51
14.765	1.531	cue_left	51
19.262	1.922	cue_right	52
23.567	1.877	cue_right	52
26.662	0.945	cue_left	51
30.474	1.056	cue_left	51
33.286	1.443	cue_left	51
36.597	1.48	cue_right	52
39.969	1.434	cue_right	52
42.936	1.578	cue_right	52
47.175	1.112	cue_right	52
49.708	1.23	cue_right	52
52.29	1.428	cue_right	52
55.871	1.885	cue_left	51
58.903	1.324	cue_right	52
61.274	0.664	cue_right	52
64.807	1.47	cue_right	52
67.721	1.066	cue_left	51
71.293	1.405	cue_left	51
