onset	duration	trial_type	value
2.0	0.984	recall_start	42
4.393	1.852	sequence_presentation	41
9.039	1.842	sequence_presentation	41
13.12	1.149	sequence_presentation	41
16.192	1.296	sequence_presentation	41
18.652	1.317	recall_start	42
21.208	1.572	recall_start	42
25.55	1.878	recall_start	42
30.052	0.973	recall_start	42
32.349	0.706	recall_start	42
35.248	1.416	recall_start	42
39.341	0.511	sequence_presentation	41
42.557	0.773	recall_start	42
46.181	1.375	sequence_presentation	41
49.387	1.981	sequence_presentation	41
53.781	1.481	recall_start	42
57.689	0.987	sequence_presentation	41
60.442	1.187	recall_start	42
64.585	1.523	recall_start	42
67.383	0.845	sequence_presentation	41
