onset	duration	trial_type	value
2.0	1.599	cue_right	52
5.705	1.917	cue_left	51
8.936	1.643	cue_right	52
12.732	0.646	cue_right	52
15.728	1.772	cue_right	52
18.844	1.71	cue_left	51
22.484	1.157	cue_left	51
25.161	0.717	cue_right	52
27.85	1.333	cue_right	52
30.697	0.758	cue_right	52
33.066	0.998	cue_left	51
36.688	1.681	cue_left	51
39.861	0.814	cue_right	52
41.958	1.333	cue_right	52
45.863	0.55	cue_left	51
48.373	1.368	cue_left	51
51.492	0.692	cue_left	51
54.042	0.994	cue_right	52
56.368	1.618	cue_right	52
59.241	1.004	cue_left	51
62.547	0.7	cue_left	51
64.393	1.775	cue_left	51
68.094	1.297	cue_left	51
72.072	1.763	cue_right	52
