onset	duration	trial_type	value
2.0	1.659	cue_left	51
6.509	0.888	cue_left	51
10.301	0.546	cue_left	51
12.232	0.653	cue_right	52
14.855	1.01	cue_left	51
17.696	1.241	cue_left	51
21.524	1.774	cue_right	52
25.217	1.992	cue_right	52
28.572	1.956	cue_right	52
31.811	1.647	cue_left	51
35.069	1.721	cue_right	52
38.513	0.971	cue_left	51
41.383	0.882	cue_left	51
43.299	1.747	cue_left	51
47.186	1.253	cue_left	51
50.16	1.556	cue_left	51
53.007	1.605	cue_right	52
56.644	0.72	cue_left	51
59.196	0.919	cue_left	51
62.854	0.966	cue_left	51
65.228	1.0	cue_right	52
67.482	1.724	cue_right	52
70.867	1.246	cue_left	51
73.592	1.251	cue_left	51
77.395	1.269	cue_left	51
80.195	1.347	cue_left	51
83.733	0.753	cue_left	51
86.118	0.576	cue_left	51
