onset	duration	trial_type	value
2.0	1.54	sequence_presentation	41
4.734	1.685	sequence_presentation	41
8.029	1.868	sequence_presentation	41
11.862	0.7	recall_start	42
14.286	1.688	recall_start	42
18.27	0.58	recall_start	42
20.6	1.002	sequence_presentation	41
24.057	1.939	sequence_presentation	41
27.866	0.693	recall_start	42
30.445	1.054	recall_start	42
33.162	0.755	sequence_presentation	41
36.569	1.614	recall_start	42
40.355	1.716	sequence_presentation	41
43.456	1.46	recall_start	42
47.711	0.971	sequence_presentation	41
